"","UW_Date","exposure_id","tenure","pet_gender","pet_de_sexed","pet_de_sexed_age","pet_is_switcher","nb_policy_first_inception_date","pet_age_months","nb_contribution","nb_excess","nb_address_type_adj","nb_suburb","nb_postcode","nb_state","person_dob","nb_contribution_excess","owner_age_years","nb_number_of_breeds","nb_average_breed_size","nb_breed_type","nb_breed_trait","nb_breed_name_unique","nb_breed_name_unique_concat","is_multi_pet_plan","lead_date_day","quote_date","quote_time_group","exposure_id_1","earned_units","Total_Earned","claim_nb","Total_claim_amount","Total_claim_paid","claim_freq","sa2_code","qi","density","severity","frequency","pet_is_male","nb_address_type_adj_numerical","nb_state_num","nb_breed_type_num","nb_breed_trait_num","is_multi_pet_plan_num","quote_time_group_num","size_encoding","owner_x_pet_age","age_breed_interaction","age_breed_interaction_bins","person_age","person_age_group","pet_age_year","nb_breed_trait_num_encoded"
"4184",2024-08-01,"exposure_d98e8a2a-52a8-4cdb-a917-e66ea8bbc6d2",4,"male","true","4-6 mo","",2024-04-03,17,80,100,"House","Crows Nest","2065","NSW",1995-05-09,80100,28,1,1,"purebred","teckel","dachshundminiature long haired","dachshundminiature long haired","false",1970-01-01,2024-04-03,"Morning (05:00 - 11:59)","exposure_d98e8a2a-52a8-4cdb-a917-e66ea8bbc6d2",1,4.9,0,0,0,0,"121011400","Poor",NA,NA,0,1,2,2,3,16,1,4,1,3,10,4,29,2,1.41666666666667,11
"4185",2024-08-01,"exposure_da033994-ba74-4610-bdae-6eb99ca9c4ba",1,"female","false","","true",2024-07-10,3,80,200,"House","North Perth","6006","WA",1977-08-12,80200,46,1,2,"purebred","spaniel","english cocker spaniel","english cocker spaniel","false",1970-01-01,2024-07-11,"Afternoon (12:00 - 17:59)","exposure_da033994-ba74-4610-bdae-6eb99ca9c4ba",0.32258064516129,1,0,0,0,0,"503021038","Poor",3282.5,NA,0,0,2,8,3,14,1,1,1,1,6,2,47,3,0.25,4
"4186",2024-08-01,"exposure_da35a74d-299c-4f8d-9196-6d92f7a474de",4,"male","false","","",2024-04-11,3,80,0,"House","Tallangatta","3700","VIC",1998-07-22,800,25,1,3,"purebred","hound","rhodesian ridgeback","rhodesian ridgeback","false",1970-01-01,2024-04-12,"Morning (05:00 - 11:59)","exposure_da35a74d-299c-4f8d-9196-6d92f7a474de",1,4.63333333333333,0,0,0,0,"204031072","Acceptable",0.9,NA,0,1,2,7,3,6,1,4,1,1,9,2,26,2,0.25,12
"4187",2024-08-01,"exposure_de26b1c1-7974-4c34-8e2b-2160e31f304d",8,"female","true","4-6 mo","",2023-11-30,25,80,0,"Apartment","Balmain","2041","NSW",1987-06-04,800,36,1,1,"designerbreed","water dog","cavoodle","cavoodle","true",1970-01-01,2023-11-22,"Afternoon (12:00 - 17:59)","exposure_de26b1c1-7974-4c34-8e2b-2160e31f304d",1,8,1,184.545454545455,71.2727272727273,0.125,"120021387","Good",6105,5.21789579923746,0.125,0,1,2,2,20,2,1,1,5,10,5,37,2,2.08333333333333,8
"4188",2024-08-01,"exposure_e1dc7a9b-2cd9-416f-b21d-6103eb61c8ac",0,"female","false","","false",2024-08-16,4,90,100,"House","Nerang","4211","QLD",1971-12-16,90100,52,1,3,"purebred","brachycephalic","british bulldog","british bulldog","false",1970-01-01,2024-08-13,"Afternoon (12:00 - 17:59)","exposure_e1dc7a9b-2cd9-416f-b21d-6103eb61c8ac",0.483870967741935,0.483870967741935,0,0,0,0,"309041241","Poor",15,NA,0,0,2,4,3,2,1,1,1,2,10,3,52,3,0.333333333333333,10
"4189",2024-08-01,"exposure_e42e98f2-1f9b-4f38-b464-55e3f81a99a4",1,"male","false","","",2024-07-07,8,80,200,"House","Watsonia North","3087","VIC",1986-07-08,80200,38,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-07-06,"Afternoon (12:00 - 17:59)","exposure_e42e98f2-1f9b-4f38-b464-55e3f81a99a4",1,1.7741935483871,0,0,0,0,"209011203","Poor",1859.7,NA,0,1,2,7,2,20,1,1,1,2,8,2,38,2,0.666666666666667,8
"4190",2024-08-01,"exposure_e5bf5e5b-3d4f-4550-8107-4a644b8843d5",9,"female","true","7-12 mo","",2023-11-19,53,90,0,"House","Narraweena","2099","NSW",1972-09-16,900,51,1,1,"purebred","brachycephalic","boston terrier","boston terrier","false",1970-01-01,2023-11-05,"Morning (05:00 - 11:59)","exposure_e5bf5e5b-3d4f-4550-8107-4a644b8843d5",1,8,1,440.454545454545,396.409090909091,0.125,"122031424","Poor",3362.9,6.0878072515265,0.125,0,2,2,3,2,1,4,1,10,10,11,52,3,4.41666666666667,10
"4191",2024-08-01,"exposure_e67d7818-f352-4b19-9f21-72d457a3f9ec",8,"female","false","","",2023-12-27,6,80,100,"House","Thornlands","4164","QLD",1991-04-06,80100,32,1,3,"designerbreed","water dog","groodle","groodle","false",1970-01-01,2023-12-28,"Morning (05:00 - 11:59)","exposure_e67d7818-f352-4b19-9f21-72d457a3f9ec",1,8,0,0,0,0,"301021011","Poor",131.8,NA,0,0,2,4,2,20,1,4,1,2,10,4,33,2,0.5,8
"4192",2024-08-01,"exposure_e69c7105-36d4-4eeb-b2c0-85e9743b4c3d",9,"female","false","","",2023-11-15,14,80,100,"House","North Narrabeen","2101","NSW",1998-11-27,80100,25,1,3,"purebred","retriever","labrador retriever","labrador retriever","false",1970-01-01,2023-11-07,"Afternoon (12:00 - 17:59)","exposure_e69c7105-36d4-4eeb-b2c0-85e9743b4c3d",1,8,0,0,0,0,"122021421","Poor",174.9,NA,0,0,2,2,3,10,1,1,1,2,10,9,25,2,1.16666666666667,9
"4193",2024-08-01,"exposure_e76ef9da-e33f-4318-b578-dfb57d4c99ae",0,"male","true","7-12 mo","true",2024-08-28,17,80,200,"House","Mourilyan Harbour","4858","QLD",1974-11-19,80200,49,1,3,"purebred","brachycephalic","british bulldog","british bulldog","false",1970-01-01,2024-08-29,"Morning (05:00 - 11:59)","exposure_e76ef9da-e33f-4318-b578-dfb57d4c99ae",0.0967741935483871,0.0967741935483871,0,0,0,0,"306031160","Poor",6.3,NA,0,1,2,4,3,2,1,4,1,5,10,11,49,3,1.41666666666667,10
"4194",2024-08-01,"exposure_e895a93e-0472-4740-9cbb-44b0830f8fda",1,"female","false","","",2024-07-02,68,80,200,"House","Gorokan","2263","NSW",1994-10-26,80200,29,1,2,"purebred","teckel","dachshundstandard smooth haired","dachshundstandard smooth haired","true",1970-01-01,2024-07-03,"Afternoon (12:00 - 17:59)","exposure_e895a93e-0472-4740-9cbb-44b0830f8fda",1,2,0,0,0,0,"102021048","Poor",2012,NA,0,0,2,2,3,16,2,1,1,10,10,28,30,2,5.66666666666667,11
"4195",2024-08-01,"exposure_e91dc04f-b193-45e4-adcc-743ba46e0abe",1,"male","true","7-12 mo","true",2024-06-30,35,90,0,"Apartment","Thornlands","4164","QLD",1986-09-09,900,37,1,3,"unnamed cross","unknown","labrador retriever cross","labrador retriever cross","false",1970-01-01,2024-07-01,"Afternoon (12:00 - 17:59)","exposure_e91dc04f-b193-45e4-adcc-743ba46e0abe",1,2,0,0,0,0,"301021011","Poor",131.8,NA,0,1,1,4,4,19,1,1,1,8,10,21,38,2,2.91666666666667,14
"4196",2024-08-01,"exposure_ed3ecffd-ef5c-47eb-b0f2-81f6e15e4891",0,"female","true","4-6 mo","false",2024-08-06,7,80,200,"House","Southport","4215","QLD",2004-07-19,80200,20,2,2,"cross","cross","cross","shar pei, staffordshire bull terrier","false",1970-01-01,2024-08-07,"Evening (18:00 - 23:59)","exposure_ed3ecffd-ef5c-47eb-b0f2-81f6e15e4891",0.806451612903226,0.806451612903226,0,0,0,0,"309031235","Poor",1201.7,NA,0,0,2,4,1,5,1,2,1,1,10,3,20,2,0.583333333333333,5
"4197",2024-08-01,"exposure_ed6d2d0e-fc54-4d6b-a27b-538041d68e6f",3,"female","false","","false",2024-05-20,2,80,100,"House","Swan View","6056","WA",1971-07-20,80100,52,2,2,"cross","cross","cross","border collie, kelpie","true",1970-01-01,2024-05-21,"Afternoon (12:00 - 17:59)","exposure_ed6d2d0e-fc54-4d6b-a27b-538041d68e6f",1,3.35483870967742,0,0,0,0,"504021051","Poor",706.8,NA,0,0,2,8,1,5,2,1,1,1,4,1,53,3,0.166666666666667,5
"4198",2024-08-01,"exposure_ee0bbbd5-7f56-41cb-a690-e60f1e59aa73",1,"male","false","","false",2024-07-14,6,90,200,"Apartment","Melbourne","3000","VIC",1990-04-22,90200,34,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-07-13,"Morning (05:00 - 11:59)","exposure_ee0bbbd5-7f56-41cb-a690-e60f1e59aa73",1,1.54838709677419,0,0,0,0,"206041117","Good",11753.5,NA,0,1,1,7,2,20,1,4,1,2,6,2,34,2,0.5,8
"4199",2024-08-01,"exposure_f16f58c8-0819-403d-8eeb-f0fc96451913",2,"female","false","","",2024-06-06,40,80,200,"House","Merrijig","3723","VIC",1968-03-05,80200,56,1,2,"purebred","sighthound","whippet","whippet","false",1970-01-01,2024-06-05,"Afternoon (12:00 - 17:59)","exposure_f16f58c8-0819-403d-8eeb-f0fc96451913",1,2.8,0,0,0,0,"204011057","Good",2.8,NA,0,0,2,7,3,13,1,1,1,10,10,16,56,3,3.33333333333333,7
"4200",2024-08-01,"exposure_7bdb3478-f027-4f36-9bd1-718075eae15a",4,"male","false","","false",2024-04-24,14,80,100,"Apartment","Mosman Park","6012","WA",1997-04-16,80100,27,1,3,"designerbreed","water dog","groodle","groodle","false",1970-01-01,2024-04-25,"Afternoon (12:00 - 17:59)","exposure_7bdb3478-f027-4f36-9bd1-718075eae15a",1,4.2,0,0,0,0,"503011034","Acceptable",2173.3,NA,0,1,1,8,2,20,1,1,1,3,10,9,27,2,1.16666666666667,8
"4201",2024-08-01,"exposure_7e823dae-1833-4120-ba10-2ced52dd3941",6,"male","true","4-6 mo","",2024-02-05,4,80,100,"House","Grantham Farm","2765","NSW",1995-10-30,80100,28,1,3,"purebred","brachycephalic","american staffordshire terrier","american staffordshire terrier","true",1970-01-01,2024-02-05,"Afternoon (12:00 - 17:59)","exposure_7e823dae-1833-4120-ba10-2ced52dd3941",1,7,0,0,0,0,"115041301","Poor",146.5,NA,0,1,2,2,3,2,2,1,1,1,10,3,28,2,0.333333333333333,10
"4202",2024-08-01,"exposure_7ec71200-fef5-42b2-8b1f-e0073b5f1ac4",0,"female","true","7-12 mo","true",2024-08-10,23,80,200,"Apartment","Tanah Merah","4128","QLD",1985-02-18,80200,39,1,2,"cross","","bordoodle","bordoodle","true",1970-01-01,2024-08-11,"Afternoon (12:00 - 17:59)","exposure_7ec71200-fef5-42b2-8b1f-e0073b5f1ac4",0.67741935483871,0.67741935483871,0,0,0,0,"311051325","Poor",925.8,NA,0,0,1,4,1,1,2,1,1,5,10,10,39,2,1.91666666666667,13
"4203",2024-08-01,"exposure_812fa630-0cf0-46c8-8f5e-2147840b90f9",5,"male","false","","",2024-03-28,2,80,200,"House","Tarragindi","4121","QLD",1989-10-27,80200,34,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-03-29,"Afternoon (12:00 - 17:59)","exposure_812fa630-0cf0-46c8-8f5e-2147840b90f9",1,5.09677419354839,0,0,0,0,"303021052","Acceptable",4430,NA,0,1,2,4,2,20,1,1,1,1,2,1,35,2,0.166666666666667,8
"4204",2024-08-01,"exposure_86d592b3-119d-49ff-b8f4-bb3bd70ef696",4,"male","false","","",2024-04-05,6,80,100,"House","Upper Coomera","4209","QLD",1997-12-04,80100,26,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-04-06,"Morning (05:00 - 11:59)","exposure_86d592b3-119d-49ff-b8f4-bb3bd70ef696",1,4.83333333333333,0,0,0,0,"309071251","Poor",934.5,NA,0,1,2,4,3,10,1,4,1,1,10,4,26,2,0.5,9
"4205",2024-08-01,"exposure_87d35099-50ca-4b1a-9e88-0d2ce0c9fa75",7,"male","false","","",2024-01-18,2,90,100,"House","Box Hill","2765","NSW",1978-11-20,90100,45,1,3,"purebred","retriever","labrador retriever","labrador retriever","false",1970-01-01,2024-01-12,"Afternoon (12:00 - 17:59)","exposure_87d35099-50ca-4b1a-9e88-0d2ce0c9fa75",1,7.41935483870968,1,151.363636363636,54.4090909090909,0.134782608695652,"115041301","Poor",146.5,5.01968512961617,0.134782608695652,1,2,2,3,10,1,1,1,1,6,2,45,3,0.166666666666667,9
"4206",2024-08-01,"exposure_8c04a6bc-707d-4a60-8b9c-ed6f871bae1a",3,"male","false","","false",2024-05-06,101,80,100,"House","Wakerley","4154","QLD",1975-05-13,80100,49,1,4,"purebred","terrier","black russian terrier","black russian terrier","false",1970-01-01,2024-05-07,"Evening (18:00 - 23:59)","exposure_8c04a6bc-707d-4a60-8b9c-ed6f871bae1a",1,3.80645161290323,0,0,0,0,"301011002","Poor",236.5,NA,0,1,2,4,3,17,1,2,0,10,10,41,49,3,8.41666666666667,3
"4207",2024-08-01,"exposure_8d1d3db9-12c2-491a-aad7-baccafd8a109",0,"female","false","","",2024-08-20,29,80,200,"House","Miranda","2228","NSW",1989-12-14,80200,34,1,2,"purebred","brachycephalic","staffordshire bull terrier","staffordshire bull terrier","false",1970-01-01,2024-08-21,"Morning (05:00 - 11:59)","exposure_8d1d3db9-12c2-491a-aad7-baccafd8a109",0.354838709677419,0.354838709677419,0,0,0,0,"128011527","Good",NA,NA,0,0,2,2,3,2,1,4,1,6,10,12,34,2,2.41666666666667,10
"4208",2024-08-01,"exposure_95b45684-ef7e-4b01-8c73-6568bf2528d2",1,"male","true","7-12 mo","false",2024-07-20,66,90,200,"House","Cremorne","7024","TAS",1976-12-09,90200,47,1,2,"unnamed cross","unknown","english springer spaniel cross","english springer spaniel cross","true",1970-01-01,2024-07-21,"Morning (05:00 - 11:59)","exposure_95b45684-ef7e-4b01-8c73-6568bf2528d2",1,1.35483870967742,0,0,0,0,"601021012","Good",63.1,NA,0,1,2,6,4,19,2,4,1,10,10,27,47,3,5.5,14
"4209",2024-08-01,"exposure_9696eda9-df7f-4274-9d04-f42d746bb6ff",3,"male","false","","false",2024-05-11,3,80,100,"House","Hillcrest","4118","QLD",1987-10-15,80100,36,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-05-12,"Afternoon (12:00 - 17:59)","exposure_9696eda9-df7f-4274-9d04-f42d746bb6ff",1,3.64516129032258,0,0,0,0,"311031311","Poor",747.9,NA,0,1,2,4,2,20,1,1,1,1,3,1,37,2,0.25,8
"4210",2024-08-01,"exposure_97bab8f6-4b39-4528-927d-4bbfee80acbc",2,"male","false","","false",2024-06-12,3,90,100,"House","Blacktown","2148","NSW",2001-11-02,90100,22,1,2,"purebred","spaniel","english cocker spaniel","english cocker spaniel","false",1970-01-01,2024-06-13,"Afternoon (12:00 - 17:59)","exposure_97bab8f6-4b39-4528-927d-4bbfee80acbc",1,2.6,0,0,0,0,"116011303","Poor",2237.3,NA,0,1,2,2,3,14,1,1,1,1,6,2,22,2,0.25,4
"4211",2024-08-01,"exposure_9a822fb9-f5f5-463d-8f4d-436b3805a05f",2,"male","false","","",2024-06-13,6,80,100,"House","Alfredton","3350","VIC",1969-06-18,80100,55,1,1,"unnamed cross","unknown","jack russell terrier cross","jack russell terrier cross","false",1970-01-01,2024-06-14,"Evening (18:00 - 23:59)","exposure_9a822fb9-f5f5-463d-8f4d-436b3805a05f",1,2.56666666666667,0,0,0,0,"201011001","Poor",360.4,NA,0,1,2,7,4,19,1,2,1,2,6,2,55,3,0.5,14
"4212",2024-08-01,"exposure_a4d075a7-601c-44fa-abac-4271efd01746",1,"female","false","","false",2024-07-18,2,90,100,"House","Murwillumbah","2484","NSW",1963-01-26,90100,61,3,3,"cross","cross","cross","golden retriever, australian shepherd cross, bernese mountain dog","true",1970-01-01,2024-07-19,"Late Night (00:00 - 04:59)","exposure_a4d075a7-601c-44fa-abac-4271efd01746",1,1.41935483870968,0,0,0,0,"112031251","Poor",390.5,NA,0,0,2,2,1,5,2,3,1,1,6,2,61,4,0.166666666666667,5
"4213",2024-08-01,"exposure_a527d9d3-f3cf-4e6c-9d28-a6215102c61a",5,"female","false","","",2024-03-19,2,90,100,"House","Botany","2019","NSW",1999-01-12,90100,25,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-03-20,"Evening (18:00 - 23:59)","exposure_a527d9d3-f3cf-4e6c-9d28-a6215102c61a",1,5.38709677419355,0,0,0,0,"117011320","Poor",158.9,NA,0,0,2,2,2,20,1,2,1,1,2,1,25,2,0.166666666666667,8
"4214",2024-08-01,"exposure_a5ad447d-e41d-4079-800f-73156f2e176f",0,"male","false","","",2024-08-19,2,90,200,"House","Canning Mills","6111","WA",1969-08-28,90200,55,1,3,"purebred","brachycephalic","american staffordshire terrier","american staffordshire terrier","false",1970-01-01,2024-08-20,"Afternoon (12:00 - 17:59)","exposure_a5ad447d-e41d-4079-800f-73156f2e176f",0.387096774193548,0.387096774193548,0,0,0,0,"506011112","Poor",787.3,NA,0,1,2,8,3,2,1,1,1,1,6,2,55,3,0.166666666666667,10
"4215",2024-08-01,"exposure_a6117503-7ef0-4385-bc59-33fa9d383f1a",2,"male","false","","",2024-06-09,9,80,0,"House","Balgowlah Heights","2093","NSW",2001-06-13,800,23,1,3,"purebred","retriever","labrador retriever","labrador retriever","false",1970-01-01,2024-06-10,"Morning (05:00 - 11:59)","exposure_a6117503-7ef0-4385-bc59-33fa9d383f1a",1,2.7,0,0,0,0,"122011418","Poor",2737.4,NA,0,1,2,2,3,10,1,4,1,2,10,6,23,2,0.75,9
"4216",2024-08-01,"exposure_a8333968-753d-438e-96d3-a716e352e5db",0,"female","true","1-2 yr","false",2024-08-19,26,90,200,"House","Albion Park","2527","NSW",1998-06-27,90200,26,1,2,"purebred","collie related","australian kelpie","australian kelpie","true",1970-01-01,2024-08-20,"Evening (18:00 - 23:59)","exposure_a8333968-753d-438e-96d3-a716e352e5db",0.387096774193548,0.387096774193548,0,0,0,0,"107031136","Poor",287.8,NA,0,0,2,2,3,4,2,2,1,4,10,11,26,2,2.16666666666667,6
"4217",2024-08-01,"exposure_b28ef8ae-dd80-4ba0-b96b-39345c741212",1,"male","false","","",2024-07-05,4,80,100,"House","Huntfield Heights","5163","SA",1984-11-05,80100,39,1,3,"unnamed cross","unknown","american staffordshire terrier cross","american staffordshire terrier cross","false",1970-01-01,2024-06-30,"Evening (18:00 - 23:59)","exposure_b28ef8ae-dd80-4ba0-b96b-39345c741212",1,1.83870967741935,0,0,0,0,"403041073","Acceptable",1126.6,NA,0,1,2,5,4,19,1,2,1,1,10,3,39,2,0.333333333333333,14
"4218",2024-08-01,"exposure_b4135db0-d532-40d0-8ebc-97b39a805100",3,"male","true","7-12 mo","true",2024-05-29,23,80,200,"House","Hatton Vale","4341","QLD",1988-01-02,80200,36,1,2,"purebred","brachycephalic","french bulldog","french bulldog","true",1970-01-01,2024-05-26,"Afternoon (12:00 - 17:59)","exposure_b4135db0-d532-40d0-8ebc-97b39a805100",1,3.06451612903226,0,0,0,0,"310021280","Acceptable",30.8,NA,0,1,2,4,3,2,2,1,1,5,10,10,36,2,1.91666666666667,10
"4219",2024-08-01,"exposure_7d444956-c9be-4702-aa18-dd9d06bf0781",5,"female","false","","",2024-03-04,4,90,100,"House","Chisholm","2322","NSW",1968-06-02,90100,55,1,2,"purebred","spaniel","english cocker spaniel","english cocker spaniel","false",1970-01-01,2024-03-05,"Morning (05:00 - 11:59)","exposure_7d444956-c9be-4702-aa18-dd9d06bf0781",1,5.87096774193548,0,0,0,0,"106011109","Poor",6.1,NA,0,0,2,2,3,14,1,4,1,2,8,2,56,3,0.333333333333333,4
"4220",2024-08-01,"exposure_7ecd62af-183f-4ce8-a938-b1d6834c9155",6,"female","false","","",2024-02-10,3,80,100,"Apartment","Port Melbourne","3207","VIC",1989-02-19,80100,35,1,2,"purebred","sighthound","whippet","whippet","false",1970-01-01,2024-02-04,"Evening (18:00 - 23:59)","exposure_7ecd62af-183f-4ce8-a938-b1d6834c9155",1,6.6551724137931,0,0,0,0,"206041118","Good",7251.6,NA,0,0,1,7,3,13,1,2,1,1,6,2,35,2,0.25,7
"4221",2024-08-01,"exposure_84e7f461-ab3b-4ae4-9dda-c9a2341575e5",0,"female","false","","",2024-08-25,2,80,200,"House","North Richmond","2754","NSW",1997-03-13,80200,27,1,1,"unnamed cross","unknown","chihuahua cross","chihuahua cross","false",1970-01-01,2024-08-25,"Evening (18:00 - 23:59)","exposure_84e7f461-ab3b-4ae4-9dda-c9a2341575e5",0.193548387096774,0.193548387096774,0,0,0,0,"115031300","Poor",67.4,NA,0,0,2,2,4,19,1,2,1,1,2,1,27,2,0.166666666666667,14
"4222",2024-08-01,"exposure_8719c3e3-9956-439e-bb89-93dc720143ab",0,"male","true","1-2 yr","true",2024-08-13,15,80,200,"House","Gosnells","6110","WA",1998-03-08,80200,26,1,1,"purebred","teckel","dachshundminiature smooth haired","dachshundminiature smooth haired","true",1970-01-01,2024-07-14,"Evening (18:00 - 23:59)","exposure_8719c3e3-9956-439e-bb89-93dc720143ab",0.580645161290323,0.580645161290323,0,0,0,0,"506041134","Poor",1474.4,NA,0,1,2,8,3,16,2,2,1,3,10,3,26,2,1.25,11
"4223",2024-08-01,"exposure_8745969a-d685-4e4b-b23e-b1f684181f31",4,"female","true","1-2 yr","false",2024-04-18,31,90,100,"House","Springwood","2777","NSW",1980-04-27,90100,44,1,3,"purebred","hound","rhodesian ridgeback","rhodesian ridgeback","true",1970-01-01,2024-04-18,"Afternoon (12:00 - 17:59)","exposure_8745969a-d685-4e4b-b23e-b1f684181f31",1,4.4,0,0,0,0,"124011454","Good",316.7,NA,0,0,2,2,3,6,2,1,1,8,10,19,44,3,2.58333333333333,12
"4224",2024-08-01,"exposure_88a93af3-0604-4c58-89c7-15e27c0b192d",3,"male","true","4-6 mo","true",2024-05-19,25,100,100,"House","Werribee","3030","VIC",1997-03-14,100100,27,1,2,"purebred","collie related","australian cattle dogblue heeler","australian cattle dogblue heeler","true",1970-01-01,2024-05-20,"Evening (18:00 - 23:59)","exposure_88a93af3-0604-4c58-89c7-15e27c0b192d",1,3.38709677419355,0,0,0,0,"213011330","Poor",NA,NA,0,1,2,7,3,4,2,2,1,4,10,10,27,2,2.08333333333333,6
"4225",2024-08-01,"exposure_8fbf8215-2d5f-4f61-b1f3-526641be0f65",1,"female","false","","true",2024-07-02,3,90,100,"House","Talbingo","2720","NSW",1968-06-26,90100,56,1,1,"purebred","water dog","poodletoy","poodletoy","true",1970-01-01,2024-07-03,"Afternoon (12:00 - 17:59)","exposure_8fbf8215-2d5f-4f61-b1f3-526641be0f65",1,2,0,0,0,0,"113021261","Acceptable",164.7,NA,0,0,2,2,3,20,2,1,1,1,3,1,56,3,0.25,8
"4226",2024-08-01,"exposure_952a79ce-9677-4f94-a9f3-68ad30fd4a7d",0,"male","true","7-12 mo","false",2024-08-06,39,80,200,"House","Burpengary","4505","QLD",1963-05-25,80200,61,1,2,"purebred","collie related","australian kelpie","australian kelpie","true",1970-01-01,2024-08-07,"Afternoon (12:00 - 17:59)","exposure_952a79ce-9677-4f94-a9f3-68ad30fd4a7d",0.806451612903226,0.806451612903226,0,0,0,0,"313021364","Poor",297.6,NA,0,1,2,4,3,4,2,1,1,10,10,16,61,4,3.25,6
"4227",2024-08-01,"exposure_95914f64-9689-4ff3-8c55-6d497553caa2",6,"male","false","","",2024-02-22,3,100,100,"House","Engadine","2233","NSW",1988-11-24,100100,35,1,2,"purebred","pointer","hungarian vizsla","hungarian vizsla","false",1970-01-01,2024-02-01,"Evening (18:00 - 23:59)","exposure_95914f64-9689-4ff3-8c55-6d497553caa2",1,6.24137931034483,0,0,0,0,"128021532","Poor",NA,NA,0,1,2,2,3,9,1,2,1,1,6,2,35,2,0.25,18
"4228",2024-08-01,"exposure_964d4b14-10c5-4106-9a9f-2c707454dc70",7,"male","false","","",2024-01-16,4,80,100,"House","Bonbeach","3196","VIC",1982-06-17,80100,41,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2024-01-17,"Morning (05:00 - 11:59)","exposure_964d4b14-10c5-4106-9a9f-2c707454dc70",1,7.48387096774194,2,534.909090909091,282.472727272727,0.267241379310345,"208031186","Poor",2876.8,5.58894962836301,0.267241379310345,1,2,7,3,4,1,4,1,1,8,2,42,3,0.333333333333333,6
"4229",2024-08-01,"exposure_96ef136d-3d33-4877-a099-4d06933e9edc",5,"male","false","","",2024-03-23,3,80,100,"Apartment","Elwood","3184","VIC",1994-10-16,80100,29,1,1,"cross","","spoodle","spoodle","false",1970-01-01,2024-03-24,"Afternoon (12:00 - 17:59)","exposure_96ef136d-3d33-4877-a099-4d06933e9edc",1,5.25806451612903,0,0,0,0,"206051129","Good",6055.2,NA,0,1,1,7,1,1,1,1,1,1,3,1,30,2,0.25,13
"4230",2024-08-01,"exposure_998ee476-361e-420e-82a9-36f1c35a6fca",7,"female","true","1-2 yr","",2024-01-20,33,80,100,"House","Springwood","2777","NSW",1981-01-01,80100,43,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2024-01-20,"Evening (18:00 - 23:59)","exposure_998ee476-361e-420e-82a9-36f1c35a6fca",1,7.35483870967742,0,0,0,0,"124011454","Good",316.7,NA,0,0,2,2,3,4,1,2,1,8,10,14,43,3,2.75,6
"4231",2024-08-01,"exposure_9c93d5b7-be91-4340-8524-d25e2f80639e",2,"female","true","4-6 mo","true",2024-06-21,58,80,200,"House","Copacabana","2251","NSW",1984-07-09,80200,39,1,3,"purebred","hound","rhodesian ridgeback","rhodesian ridgeback","false",1970-01-01,2024-05-27,"Morning (05:00 - 11:59)","exposure_9c93d5b7-be91-4340-8524-d25e2f80639e",1,2.3,0,0,0,0,"102011028","Poor",1164.1,NA,0,0,2,2,3,6,1,4,1,10,10,35,40,3,4.83333333333333,12
"4232",2024-08-01,"exposure_9da22c98-3a9f-4240-93e9-cf364dae0b13",0,"female","false","","",2024-08-20,3,80,200,"House","Randwick","2031","NSW",1994-09-16,80200,29,1,3,"cross","","miniature labradoodle","miniature labradoodle","false",1970-01-01,2024-08-21,"Morning (05:00 - 11:59)","exposure_9da22c98-3a9f-4240-93e9-cf364dae0b13",0.354838709677419,0.354838709677419,0,0,0,0,"118021348","Acceptable",NA,NA,0,0,2,2,1,1,1,4,1,1,9,2,30,2,0.25,13
"4233",2024-08-01,"exposure_8adfe8cc-15f3-4a4d-9508-2d5aef022f4f",5,"male","false","","",2024-03-13,4,90,100,"House","Bexley","2207","NSW",1997-04-01,90100,26,1,3,"purebred","retriever","labrador retriever","labrador retriever","false",1970-01-01,2024-03-14,"Afternoon (12:00 - 17:59)","exposure_8adfe8cc-15f3-4a4d-9508-2d5aef022f4f",1,5.58064516129032,1,142.609090909091,40.8272727272727,0.179190751445087,"119041375","Acceptable",NA,4.96010725706382,0.179190751445087,1,2,2,3,10,1,1,1,1,10,3,27,2,0.333333333333333,9
